Player Name,Player ID,Date,Team,OPP,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,IBB,SO,NP-S,AVG,WHIP,GO/AO
jalen beeks,656222,Sep 1,TB,@ CLE,0,0,6.25,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,17-13,.252,1.49,1.22
jason foley,671345,Mar 30,DET,@ TB,0,0,0.00,1,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,9-7,.667,3.00,1.00
jason foley,671345,Apr 2,DET,@ TB,0,0,6.75,1,0,0,0,0,0,0.2,1,1,1,0,1,1,0,1,21-12,.500,3.00,2.00
jason foley,671345,Apr 4,DET,@ HOU,0,0,3.38,1,0,0,0,0,0,1.1,1,0,0,0,0,1,0,0,23-14,.400,2.25,4.00
jason foley,671345,Apr 9,DET,vs BOS,0,0,2.25,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,2,15-10,.286,1.50,6.00
jason foley,671345,Apr 12,DET,@ TOR,0,0,1.80,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-9,.235,1.20,8.00
jason foley,671345,Apr 13,DET,@ TOR,0,0,1.50,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,15-9,.200,1.00,4.50
jason foley,671345,Apr 15,DET,vs SF,0,0,1.29,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,15-9,.174,1.00,3.00
jason foley,671345,Apr 18,DET,vs CLE,0,0,1.13,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,12-8,.154,0.88,3.67
jason foley,671345,Apr 21,DET,@ BAL,0,1,2.25,1,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,16-11,.207,1.13,4.00
jason foley,671345,Apr 24,DET,@ MIL,0,0,2.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-7,.188,1.00,3.50
jason foley,671345,Apr 25,DET,@ MIL,0,0,1.74,1,0,0,0,1,1,1.1,0,0,0,0,0,0,0,2,15-10,.167,0.87,4.00
jason foley,671345,Apr 29,DET,vs BAL,0,0,1.59,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,21-12,.179,0.88,3.40
jason foley,671345,Apr 30,DET,vs BAL,0,0,1.42,1,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0,9-6,.190,0.87,3.80
jason foley,671345,May 3,DET,vs NYM,0,0,1.32,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,8-6,.178,0.80,2.71
jason foley,671345,May 5,DET,@ STL,0,0,1.84,1,0,0,0,0,0,1.0,4,1,1,0,0,0,0,0,22-13,.235,1.02,3.00
jason foley,671345,May 8,DET,@ CLE,0,0,1.76,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,11-8,.226,0.98,2.33
jason foley,671345,May 10,DET,@ CLE,0,0,1.65,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,14-9,.214,0.92,2.20
jason foley,671345,May 14,DET,vs SEA,1,0,1.56,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,11-8,.217,0.92,2.09
jason foley,671345,May 19,DET,@ WSH,0,0,1.50,1,0,0,0,0,0,0.2,0,0,0,0,0,1,0,1,14-7,.210,0.94,2.18
jason foley,671345,May 21,DET,@ WSH,0,0,1.42,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,12-11,.227,1.00,2.36
jason foley,671345,May 24,DET,@ KC,0,0,1.77,1,0,0,0,0,0,1.1,2,1,1,0,0,0,0,1,14-10,.236,1.03,2.08
jason foley,671345,May 25,DET,vs CWS,0,0,1.69,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-8,.227,0.98,2.23
jason foley,671345,May 27,DET,vs CWS,1,0,1.66,1,0,0,0,0,1,0.1,1,1,0,0,0,0,0,1,14-11,.231,1.02,2.31
jason foley,671345,May 31,DET,vs TEX,0,0,1.57,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,1,22-14,.241,1.04,2.46
jason foley,671345,Jun 3,DET,@ CWS,0,0,1.50,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,2,15-11,.241,1.08,2.29
jason foley,671345,Jun 4,DET,@ CWS,0,0,1.42,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,17-13,.231,1.03,2.06
jason foley,671345,Jun 8,DET,@ PHI,0,0,1.37,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,16-12,.221,0.99,2.06
jason foley,671345,Jun 11,DET,vs AZ,0,1,2.63,1,0,0,0,0,1,1.0,4,4,4,0,0,1,0,0,28-15,.245,1.13,1.89
jason foley,671345,Jun 14,DET,vs ATL,0,0,2.54,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,17-8,.240,1.13,1.95
jason foley,671345,Jun 15,DET,@ MIN,0,0,2.45,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,15-10,.234,1.09,2.05
jason foley,671345,Jun 18,DET,@ MIN,0,0,2.30,1,0,0,0,1,1,2.0,1,0,0,0,0,0,0,4,28-20,.228,1.05,1.86
jason foley,671345,Jun 21,DET,vs KC,0,0,2.51,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,15-12,.235,1.08,1.86
jason foley,671345,Jun 24,DET,vs MIN,0,0,2.43,1,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,13-12,.248,1.14,1.87
jason foley,671345,Jun 26,DET,@ TEX,0,0,2.36,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-7,.242,1.11,1.91
jason foley,671345,Jun 29,DET,@ TEX,0,0,2.29,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,8-4,.237,1.08,1.92
jason foley,671345,Jul 1,DET,@ COL,0,0,2.23,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,9-6,.231,1.05,2.00
jason foley,671345,Jul 2,DET,@ COL,0,0,2.17,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,15-9,.232,1.04,2.04
jason foley,671345,Jul 8,DET,vs TOR,0,0,2.09,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,15-12,.225,1.01,1.92
jason foley,671345,Jul 14,DET,@ SEA,0,0,2.29,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,2,19-12,.233,1.04,1.92
jason foley,671345,Jul 17,DET,@ KC,0,0,2.23,1,0,0,0,0,0,1.0,1,0,0,0,0,1,1,1,13-10,.233,1.07,1.89
jason foley,671345,Jul 19,DET,@ KC,0,0,2.18,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,12-7,.229,1.06,1.79
jason foley,671345,Jul 20,DET,@ KC,0,0,2.13,1,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,13-6,.231,1.06,1.77
jason foley,671345,Jul 23,DET,vs SD,0,0,2.08,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,12-9,.226,1.04,1.77
jason foley,671345,Jul 24,DET,vs SF,0,0,2.03,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,18-11,.227,1.06,1.72
jason foley,671345,Jul 28,DET,@ MIA,0,1,2.38,1,0,0,0,0,0,1.0,3,2,2,0,0,0,0,1,18-11,.240,1.10,1.67
jason foley,671345,Jul 29,DET,@ MIA,0,0,2.33,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1,27-18,.235,1.10,1.73
jason foley,671345,Aug 2,DET,@ PIT,0,0,2.28,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,26-16,.236,1.12,1.76
jason foley,671345,Aug 5,DET,vs TB,0,0,2.25,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,19-14,.236,1.13,1.76
jason foley,671345,Aug 7,DET,vs MIN,0,0,2.20,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,2,20-12,.236,1.14,1.71
jason foley,671345,Aug 8,DET,vs MIN,0,0,2.16,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,19-13,.237,1.14,1.69
jason foley,671345,Aug 12,DET,@ BOS,0,0,2.09,1,0,0,0,1,1,1.2,1,0,0,0,0,0,0,0,17-12,.236,1.12,1.73
jason foley,671345,Aug 16,DET,@ MIN,0,0,2.56,1,0,0,0,0,0,1.0,4,3,3,2,0,0,0,0,12-7,.249,1.18,1.71
jason foley,671345,Aug 18,DET,@ CLE,0,0,2.68,1,0,0,0,1,1,1.0,2,1,1,0,0,0,0,1,15-11,.252,1.19,1.69
jason foley,671345,Aug 19,DET,@ CLE,0,0,2.63,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,2,11-9,.249,1.17,1.65
jason foley,671345,Aug 22,DET,vs CHC,0,0,2.60,1,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,10-7,.254,1.19,1.70
jason foley,671345,Aug 27,DET,vs HOU,0,0,2.59,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,4-3,.252,1.19,1.70
jason foley,671345,Aug 30,DET,vs NYY,0,0,2.54,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,21-14,.252,1.18,1.68
jason foley,671345,Aug 31,DET,vs NYY,0,0,2.50,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,12-8,.249,1.16,1.69
jason foley,671345,Sep 3,DET,@ CWS,0,0,2.45,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,13-7,.245,1.14,1.70
jason foley,671345,Sep 6,DET,@ NYY,0,0,2.41,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,14-9,.242,1.12,1.74
jason foley,671345,Sep 9,DET,vs CWS,0,0,2.54,1,0,0,0,0,0,0.2,2,1,1,0,0,0,0,1,15-10,.246,1.14,1.79
jason foley,671345,Sep 12,DET,vs CIN,0,0,2.48,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,19-11,.241,1.12,1.70
jason foley,671345,Sep 14,DET,vs CIN,0,0,2.45,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2-1,.240,1.11,1.72
jason foley,671345,Sep 16,DET,@ LAA,0,0,2.42,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,10-4,.237,1.09,1.72
jason foley,671345,Sep 17,DET,@ LAA,0,0,2.39,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,7-4,.235,1.08,1.77
jason foley,671345,Sep 19,DET,@ LAD,0,0,2.48,1,0,0,0,0,0,1.1,2,1,1,0,0,0,0,0,17-8,.239,1.09,1.77
jason foley,671345,Sep 23,DET,@ OAK,0,0,2.71,1,0,0,0,0,0,1.0,3,2,2,0,0,1,0,0,24-16,.246,1.13,1.81
jason foley,671345,Sep 24,DET,@ OAK,0,0,2.69,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,1,7-5,.247,1.13,1.83
jason foley,671345,Sep 26,DET,vs KC,1,0,2.65,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,18-12,.248,1.15,1.85
bryce miller,682243,May 2,SEA,@ OAK,0,0,1.50,1,1,0,0,0,0,6.0,2,1,1,0,0,0,0,10,81-57,.100,0.33,0.14
bryce miller,682243,May 7,SEA,vs HOU,1,0,0.75,1,1,0,0,0,0,6.0,2,0,0,0,0,1,0,5,85-64,.103,0.42,0.11
bryce miller,682243,May 13,SEA,@ DET,1,0,0.47,1,1,0,0,0,0,7.0,3,0,0,0,0,0,0,3,82-57,.111,0.42,0.23
bryce miller,682243,May 19,SEA,@ ATL,0,1,1.42,1,1,0,0,0,0,6.1,4,3,3,0,0,1,0,4,102-67,.128,0.51,0.39
bryce miller,682243,May 24,SEA,vs OAK,1,0,1.15,1,1,0,0,0,0,6.0,2,0,0,0,1,1,0,6,90-61,.123,0.51,0.44
bryce miller,682243,May 29,SEA,vs NYY,0,1,3.00,1,1,0,0,0,0,4.2,11,8,8,2,1,0,0,3,86-58,.185,0.75,0.44
bryce miller,682243,Jun 4,SEA,@ TEX,0,1,4.46,1,1,0,0,0,0,2.1,8,7,7,1,0,2,0,2,61-38,.221,0.97,0.48
bryce miller,682243,Jun 12,SEA,vs MIA,1,0,4.06,1,1,0,0,0,0,6.0,1,1,1,1,0,3,0,6,89-56,.202,0.92,0.54
bryce miller,682243,Jun 18,SEA,vs CWS,1,0,3.68,1,1,0,0,0,0,7.0,4,1,1,0,0,0,0,6,85-65,.197,0.88,0.58
bryce miller,682243,Jun 24,SEA,@ BAL,0,0,3.88,1,1,0,0,0,0,4.1,6,3,3,1,0,3,0,4,95-56,.210,0.97,0.59
bryce miller,682243,Jun 30,SEA,vs TB,0,0,3.97,1,1,0,0,0,0,3.1,1,2,2,1,0,1,0,6,61-40,.203,0.95,0.62
bryce miller,682243,Jul 16,SEA,vs DET,1,0,3.66,1,1,0,0,0,0,5.0,5,0,0,0,0,1,0,3,70-48,.208,0.97,0.57
bryce miller,682243,Jul 21,SEA,vs TOR,0,0,3.50,1,1,0,0,0,0,5.1,3,1,1,1,0,2,0,6,75-50,.204,0.97,0.56
bryce miller,682243,Jul 26,SEA,@ MIN,1,0,3.96,1,1,0,0,0,0,5.2,8,6,6,4,0,0,0,7,92-60,.214,1.00,0.55
bryce miller,682243,Aug 1,SEA,vs BOS,0,1,4.35,1,1,0,0,0,0,5.2,7,6,6,2,1,2,0,4,93-64,.222,1.04,0.50
bryce miller,682243,Aug 6,SEA,@ LAA,0,0,4.20,1,1,0,0,0,0,5.0,5,1,1,0,0,0,0,10,85-64,.224,1.04,0.50
bryce miller,682243,Aug 13,SEA,vs BAL,0,0,4.04,1,1,0,0,0,0,5.2,5,2,1,0,0,2,0,2,85-60,.224,1.05,0.49
bryce miller,682243,Aug 18,SEA,@ HOU,1,0,3.78,1,1,0,0,0,0,6.1,2,0,0,0,0,1,0,2,82-50,.217,1.01,0.53
bryce miller,682243,Aug 25,SEA,vs KC,0,0,3.90,1,1,0,0,0,0,4.0,6,3,3,0,0,1,0,6,83-62,.223,1.04,0.52
bryce miller,682243,Aug 30,SEA,vs OAK,0,0,3.93,1,1,0,0,0,0,6.0,7,3,3,1,0,0,0,5,94-63,.227,1.05,0.52
bryce miller,682243,Sep 5,SEA,@ CIN,0,0,3.83,1,1,0,0,0,0,5.0,7,1,1,0,3,1,0,2,97-61,.234,1.07,0.53
bryce miller,682243,Sep 10,SEA,@ TB,0,1,4.05,1,1,0,0,0,0,5.0,9,5,5,0,1,1,0,7,93-64,.243,1.11,0.56
bryce miller,682243,Sep 16,SEA,vs LAD,0,0,3.88,1,1,0,0,0,0,5.1,4,0,0,0,0,1,0,4,86-54,.241,1.11,0.58
bryce miller,682243,Sep 22,SEA,@ TEX,0,1,4.17,1,1,0,0,0,0,4.1,6,6,6,2,0,1,0,2,75-48,.244,1.12,0.59
ian gibaut,664139,Mar 30,CIN,vs PIT,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,15-8,.000,1.00,1.00
ian gibaut,664139,Apr 1,CIN,vs PIT,0,0,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,10-6,.000,0.50,0.67
ian gibaut,664139,Apr 3,CIN,vs CHC,0,0,3.38,1,0,0,0,0,0,0.2,0,1,1,0,1,0,0,0,7-4,.000,0.38,0.75
ian gibaut,664139,Apr 4,CIN,vs CHC,0,0,2.70,1,0,0,0,0,0,0.2,1,0,0,0,0,0,0,2,8-7,.100,0.60,0.75
ian gibaut,664139,Apr 8,CIN,@ PHI,0,0,2.45,1,0,0,0,0,1,0.1,1,0,0,0,0,0,0,0,8-5,.182,0.82,0.60
ian gibaut,664139,Apr 9,CIN,@ PHI,0,0,1.93,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,2,10-7,.143,0.64,0.50
ian gibaut,664139,Apr 12,CIN,@ ATL,0,0,3.18,1,0,0,0,0,1,1.0,1,1,1,0,0,2,0,2,25-11,.176,1.06,0.50
ian gibaut,664139,Apr 17,CIN,vs TB,1,0,2.57,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,14-9,.143,0.86,0.33
ian gibaut,664139,Apr 21,CIN,@ PIT,0,0,3.52,1,0,0,0,0,0,0.2,1,1,1,0,0,2,0,1,25-11,.167,1.17,0.44
ian gibaut,664139,Apr 24,CIN,vs TEX,0,0,3.12,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,15-11,.148,1.04,0.56
ian gibaut,664139,Apr 26,CIN,vs TEX,0,0,3.86,1,0,0,0,0,0,0.2,2,1,1,0,1,0,0,1,14-8,.200,1.18,0.56
ian gibaut,664139,Apr 29,CIN,@ OAK,0,0,3.60,1,0,0,0,0,0,0.2,1,0,0,0,0,1,0,1,24-15,.212,1.30,0.67
ian gibaut,664139,May 2,CIN,@ SD,0,0,3.27,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,11-7,.194,1.18,0.80
ian gibaut,664139,May 3,CIN,@ SD,0,0,3.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,18-12,.179,1.08,0.82
ian gibaut,664139,May 6,CIN,vs CWS,0,0,2.57,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,2,23-19,.174,1.00,0.85
ian gibaut,664139,May 10,CIN,vs NYM,0,0,2.30,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,1,14-10,.176,0.96,0.80
ian gibaut,664139,May 12,CIN,@ MIA,1,0,2.12,1,0,0,0,0,0,1.1,0,0,0,0,0,1,0,2,14-8,.167,0.94,0.87
ian gibaut,664139,May 13,CIN,@ MIA,1,0,3.00,1,0,0,0,0,1,1.0,3,2,2,1,0,1,0,0,21-13,.203,1.11,0.88
ian gibaut,664139,May 16,CIN,@ COL,0,0,2.84,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,15-12,.206,1.11,1.00
ian gibaut,664139,May 19,CIN,vs NYY,0,0,3.10,1,0,0,0,0,0,1.1,3,1,1,1,0,0,0,1,17-12,.229,1.18,0.84
ian gibaut,664139,May 20,CIN,vs NYY,0,1,3.80,1,0,0,0,0,0,1.0,3,3,2,1,0,0,0,0,17-15,.250,1.27,0.81
ian gibaut,664139,May 22,CIN,vs STL,1,0,3.63,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,2,12-7,.241,1.25,0.77
ian gibaut,664139,May 27,CIN,@ CHC,0,0,3.86,1,0,0,0,0,0,1.0,1,1,1,0,0,1,0,0,16-8,.244,1.29,0.68
ian gibaut,664139,May 28,CIN,@ CHC,0,0,3.70,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,13-7,.235,1.23,0.73
ian gibaut,664139,May 31,CIN,@ BOS,1,0,3.55,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,10-8,.227,1.18,0.78
ian gibaut,664139,Jun 1,CIN,@ BOS,0,0,3.76,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,8-7,.228,1.18,0.76
ian gibaut,664139,Jun 4,CIN,vs MIL,0,0,3.62,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-10,.221,1.13,0.77
ian gibaut,664139,Jun 6,CIN,vs LAD,0,0,3.49,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,14-10,.222,1.13,0.74
ian gibaut,664139,Jun 8,CIN,vs LAD,0,0,3.26,1,0,0,0,0,0,2.0,2,0,0,0,1,1,1,1,35-23,.224,1.15,0.74
ian gibaut,664139,Jun 11,CIN,@ STL,1,0,3.09,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,0,21-13,.223,1.13,0.70
ian gibaut,664139,Jun 13,CIN,@ KC,0,0,3.06,1,0,0,0,0,0,0.1,0,0,0,0,1,2,0,0,20-10,.221,1.18,0.68
ian gibaut,664139,Jun 17,CIN,@ HOU,0,0,3.24,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,16-11,.222,1.17,0.63
ian gibaut,664139,Jun 18,CIN,@ HOU,1,0,3.41,1,0,0,0,0,1,1.0,2,1,1,0,0,2,1,1,18-12,.231,1.25,0.66
ian gibaut,664139,Jun 21,CIN,vs COL,1,0,3.31,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,12-9,.232,1.25,0.64
ian gibaut,664139,Jun 23,CIN,vs ATL,0,0,3.25,1,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,14-8,.228,1.25,0.61
ian gibaut,664139,Jun 25,CIN,vs ATL,0,0,3.62,1,0,0,0,0,0,1.1,2,2,2,1,0,2,0,2,30-19,.233,1.31,0.62
ian gibaut,664139,Jun 28,CIN,@ BAL,0,0,3.52,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,13-10,.228,1.28,0.63
ian gibaut,664139,Jun 30,CIN,vs SD,0,0,3.66,1,0,0,0,0,0,1.0,2,2,1,0,0,0,0,0,11-11,.236,1.30,0.66
ian gibaut,664139,Jul 3,CIN,@ WSH,0,0,3.57,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,21-17,.236,1.29,0.63
ian gibaut,664139,Jul 6,CIN,@ WSH,0,0,3.46,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,2,28-20,.240,1.30,0.64
ian gibaut,664139,Jul 8,CIN,@ MIL,0,0,3.35,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,14-9,.234,1.26,0.67
ian gibaut,664139,Jul 9,CIN,@ MIL,0,0,3.27,1,0,0,0,0,0,1.0,2,0,0,0,0,1,1,0,12-9,.241,1.30,0.67
ian gibaut,664139,Jul 16,CIN,vs MIL,0,0,3.15,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,3,20-14,.239,1.27,0.66
ian gibaut,664139,Jul 17,CIN,vs SF,0,1,3.28,1,0,0,0,0,0,1.0,1,2,1,0,0,0,0,0,21-15,.238,1.26,0.70
ian gibaut,664139,Jul 19,CIN,vs SF,0,0,3.21,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,16-11,.234,1.24,0.69
ian gibaut,664139,Jul 22,CIN,vs AZ,0,0,3.12,1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,1,18-12,.229,1.20,0.68
ian gibaut,664139,Jul 23,CIN,vs AZ,0,0,3.06,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,2,12-8,.225,1.18,0.70
ian gibaut,664139,Jul 25,CIN,@ MIL,0,0,3.00,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,26-15,.221,1.18,0.69
ian gibaut,664139,Jul 28,CIN,@ LAD,0,0,2.96,1,0,0,0,0,0,0.2,2,0,0,0,0,0,0,1,12-9,.227,1.20,0.68
ian gibaut,664139,Jul 31,CIN,@ CHC,0,0,3.08,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,1,22-14,.232,1.22,0.72
ian gibaut,664139,Aug 3,CIN,@ CHC,0,0,3.02,1,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,17-13,.228,1.21,0.71
ian gibaut,664139,Aug 6,CIN,vs WSH,0,0,2.96,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,18-13,.228,1.21,0.74
ian gibaut,664139,Aug 7,CIN,vs MIA,0,0,3.07,1,0,0,0,0,0,1.0,2,1,1,1,0,0,0,1,14-10,.233,1.22,0.75
ian gibaut,664139,Aug 9,CIN,vs MIA,0,0,3.20,1,0,0,0,0,0,0.2,1,1,1,0,0,0,0,2,11-8,.234,1.22,0.75
ian gibaut,664139,Aug 13,CIN,@ PIT,0,0,3.30,1,0,0,0,0,0,1.0,1,1,1,1,0,0,0,1,15-12,.234,1.22,0.75
ian gibaut,664139,Aug 18,CIN,vs TOR,0,0,3.24,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,9-6,.231,1.20,0.72
ian gibaut,664139,Aug 22,CIN,@ LAA,0,0,3.22,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-2,.230,1.19,0.73
ian gibaut,664139,Aug 23,CIN,@ LAA,0,0,3.15,1,0,0,0,0,0,1.1,2,0,0,0,0,0,0,3,24-17,.233,1.20,0.72
ian gibaut,664139,Aug 26,CIN,@ AZ,0,0,3.12,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,1,9-6,.231,1.19,0.71
ian gibaut,664139,Aug 27,CIN,@ AZ,0,1,3.39,1,0,0,0,0,0,0.1,0,2,2,0,0,2,0,1,14-4,.230,1.21,0.71
ian gibaut,664139,Aug 30,CIN,@ SF,0,0,3.36,1,0,0,0,0,0,0.2,0,0,0,0,0,1,1,0,7-5,.228,1.22,0.71
ian gibaut,664139,Sep 1,CIN,vs CHC,0,0,3.25,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,2,26-19,.226,1.19,0.71
ian gibaut,664139,Sep 3,CIN,vs CHC,0,0,3.34,1,0,0,0,0,1,1.0,2,1,1,0,0,0,0,2,18-15,.230,1.21,0.70
ian gibaut,664139,Sep 4,CIN,vs SEA,0,0,3.32,1,0,0,0,1,1,0.1,1,0,0,0,0,0,0,1,9-5,.232,1.22,0.70
ian gibaut,664139,Sep 9,CIN,vs STL,0,0,3.22,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1,31-23,.233,1.21,0.74
ian gibaut,664139,Sep 12,CIN,@ DET,0,0,3.18,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,2,18-12,.233,1.21,0.76
ian gibaut,664139,Sep 13,CIN,@ DET,0,0,3.13,1,0,0,0,0,0,1.0,2,0,0,0,0,0,0,1,14-11,.236,1.22,0.74
ian gibaut,664139,Sep 15,CIN,@ NYM,0,0,3.07,1,0,0,0,0,0,1.1,1,0,0,0,0,1,0,1,27-19,.236,1.22,0.76
ian gibaut,664139,Sep 20,CIN,vs MIN,0,0,3.15,1,0,0,0,0,0,1.0,3,1,1,0,0,0,0,0,16-13,.242,1.25,0.76
ian gibaut,664139,Sep 22,CIN,vs PIT,0,1,3.13,1,0,0,0,0,1,0.2,2,2,0,0,0,1,0,1,25-14,.245,1.28,0.78
ian gibaut,664139,Sep 23,CIN,vs PIT,0,0,3.08,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,15-9,.243,1.26,0.78
ian gibaut,664139,Sep 24,CIN,vs PIT,0,0,3.04,1,0,0,0,1,1,1.0,0,0,0,0,0,0,0,0,10-5,.240,1.24,0.76
ian gibaut,664139,Sep 27,CIN,@ CLE,0,0,3.00,1,0,0,0,0,0,1.0,1,0,0,0,0,1,0,1,20-13,.241,1.25,0.77
nick vespi,663989,Jun 30,BAL,vs MIN,0,0,0.00,1,0,0,0,0,0,3.0,3,0,0,0,0,0,0,3,43-31,.250,1.00,0.50
nick vespi,663989,Jul 4,BAL,@ NYY,0,0,7.36,1,0,0,0,0,0,0.2,2,3,3,1,0,1,1,2,14-11,.313,1.64,0.50
nick vespi,663989,Jul 6,BAL,@ NYY,0,0,4.76,1,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1,20-13,.318,1.41,0.50
nick vespi,663989,Jul 9,BAL,@ MIN,0,0,4.05,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,14-7,.280,1.20,1.00
nick vespi,663989,Jul 17,BAL,vs LAD,0,0,3.00,1,0,0,0,0,0,2.1,2,0,0,0,0,0,0,1,29-17,.273,1.11,1.13
nick vespi,663989,Aug 11,BAL,@ SEA,0,0,2.61,1,0,0,0,0,0,1.1,0,0,0,0,0,1,0,0,17-9,.243,1.06,1.10
nick vespi,663989,Aug 13,BAL,@ SEA,1,0,2.53,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3-3,.237,1.03,1.20
nick vespi,663989,Aug 15,BAL,@ SD,0,0,4.26,1,0,0,0,0,0,2.0,6,3,3,0,0,0,0,1,34-25,.306,1.34,1.36
